date,profile,risk_aversion,treatment,ndcg_at_10,recall_at_10,map_at_10,btc_momentum_14,regime
2025-03-26,aggressive,0.15,T0,0.6271467770299681,1.0,0.45777777777777773,0.037965048539340795,bull
2025-03-26,aggressive,0.15,T1,0.716674720879758,1.0,0.5587301587301587,0.037965048539340795,bull
2025-03-27,aggressive,0.15,T0,0.7808180656813043,1.0,0.7683333333333333,0.0753749468271594,bull
2025-03-27,aggressive,0.15,T1,0.9304887416178098,1.0,0.9428571428571428,0.0753749468271594,bull
2025-03-28,aggressive,0.15,T0,0.8312816657650914,0.8,0.519047619047619,0.004573668978870016,bull
2025-03-28,aggressive,0.15,T1,0.8183603618095275,0.8,0.48571428571428577,0.004573668978870016,bull
2025-03-29,aggressive,0.15,T0,0.8393697712634327,0.8,0.5857142857142856,-0.020695507320452,bull
2025-03-29,aggressive,0.15,T1,0.8165350908621232,0.8,0.5638888888888889,-0.020695507320452,bull
2025-03-30,aggressive,0.15,T0,0.6623853213318621,0.8,0.4533333333333333,-0.00296881799776727,bull
2025-03-30,aggressive,0.15,T1,0.6687865770813797,0.8,0.48666666666666664,-0.00296881799776727,bull
2025-03-31,aggressive,0.15,T0,0.6217481691140578,0.8,0.5142857142857142,-0.01815951177919295,bull
2025-03-31,aggressive,0.15,T1,0.6525778227809207,0.8,0.5533333333333333,-0.01815951177919295,bull
2025-04-01,aggressive,0.15,T0,0.5163493124019531,0.6,0.4333333333333333,0.02962664790826719,bull
2025-04-01,aggressive,0.15,T1,0.6636578520686952,0.8,0.58,0.02962664790826719,bull
2025-04-02,aggressive,0.15,T0,0.5676395749273511,0.6,0.3833333333333333,-0.050297098919606764,sideways
2025-04-02,aggressive,0.15,T1,0.6112083683159744,0.6,0.4833333333333333,-0.050297098919606764,sideways
2025-04-03,aggressive,0.15,T0,0.5655539573193379,0.6,0.275,-0.012645867354236562,bull
2025-04-03,aggressive,0.15,T1,0.5489713209384217,0.6,0.24166666666666664,-0.012645867354236562,bull
2025-04-04,aggressive,0.15,T0,0.5601142883430841,0.8,0.49904761904761896,-0.0023730343429048117,bull
2025-04-04,aggressive,0.15,T1,0.5053691726969478,0.6,0.48571428571428565,-0.0023730343429048117,bull
2025-04-05,aggressive,0.15,T0,0.6035661247917368,0.8,0.33555555555555555,-0.003908836800472049,bull
2025-04-05,aggressive,0.15,T1,0.5969824440530941,0.8,0.3105555555555556,-0.003908836800472049,bull
2025-04-06,aggressive,0.15,T0,0.3984287086686769,0.6,0.19238095238095237,-0.0911039168548955,bear
2025-04-06,aggressive,0.15,T1,0.4033118042891738,0.6,0.19238095238095237,-0.0911039168548955,bear
2025-04-07,aggressive,0.15,T0,0.3408505477569978,0.4,0.11666666666666665,-0.09444206495062746,bear
2025-04-07,aggressive,0.15,T1,0.5636728427409823,0.6,0.30444444444444446,-0.09444206495062746,bear
2025-04-08,aggressive,0.15,T0,0.3609726364951039,0.6,0.24666666666666667,-0.12803854960952554,bear
2025-04-08,aggressive,0.15,T1,0.4792157836930456,0.8,0.44571428571428573,-0.12803854960952554,bear
2025-04-09,aggressive,0.15,T0,0.37411550664677246,0.4,0.13,-0.04979155041308292,sideways
2025-04-09,aggressive,0.15,T1,0.3728780403904288,0.4,0.13,-0.04979155041308292,sideways
2025-04-10,aggressive,0.15,T0,0.4611648005146196,0.4,0.10714285714285714,-0.08661633390147161,bear
2025-04-10,aggressive,0.15,T1,0.443408921876708,0.4,0.10666666666666666,-0.08661633390147161,bear
2025-04-11,aggressive,0.15,T0,0.6433239689099818,0.6,0.48571428571428565,-0.011242170773301141,bull
2025-04-11,aggressive,0.15,T1,0.6433239689099818,0.6,0.48571428571428565,-0.011242170773301141,bull
2025-04-12,aggressive,0.15,T0,0.7410980233196952,0.8,0.46571428571428564,0.032561768082848275,bull
2025-04-12,aggressive,0.15,T1,0.7410980233196952,0.8,0.46571428571428564,0.032561768082848275,bull
2025-04-13,aggressive,0.15,T0,0.5387279668919303,0.6,0.21904761904761902,0.01640202758961884,bull
2025-04-13,aggressive,0.15,T1,0.5840651653131829,0.6,0.2523809523809524,0.01640202758961884,bull
2025-04-14,aggressive,0.15,T0,0.39974408930427646,0.4,0.14666666666666667,0.024149034365136268,bull
2025-04-14,aggressive,0.15,T1,0.39891545067632445,0.4,0.14666666666666667,0.024149034365136268,bull
2025-04-15,aggressive,0.15,T0,0.2920099106726796,0.2,0.02857142857142857,-0.017614116169894944,bull
2025-04-15,aggressive,0.15,T1,0.2920099106726796,0.2,0.02857142857142857,-0.017614116169894944,bull
2025-04-16,aggressive,0.15,T0,0.41595491916846367,0.6,0.15047619047619049,0.01876878107013047,bull
2025-04-16,aggressive,0.15,T1,0.4186070482025641,0.6,0.16714285714285712,0.01876878107013047,bull
2025-04-17,aggressive,0.15,T0,0.4216023844547362,0.8,0.2371428571428571,0.021574739578094304,bull
2025-04-17,aggressive,0.15,T1,0.4216023844547362,0.8,0.2371428571428571,0.021574739578094304,bull
2025-04-18,aggressive,0.15,T0,0.48515303875067844,0.8,0.285,0.0072396523781619315,bull
2025-04-18,aggressive,0.15,T1,0.4803596680756284,0.8,0.2957142857142857,0.0072396523781619315,bull
2025-04-19,aggressive,0.15,T0,0.42137575842040637,0.6,0.15444444444444444,0.018665001842147255,bull
2025-04-19,aggressive,0.15,T1,0.42137575842040637,0.6,0.15444444444444444,0.018665001842147255,bull
2025-04-20,aggressive,0.15,T0,0.5967596476997165,0.8,0.33238095238095233,0.088983777980701,bull
2025-04-20,aggressive,0.15,T1,0.600983944241249,0.8,0.33238095238095233,0.088983777980701,bull
2025-04-21,aggressive,0.15,T0,0.3113058864441592,0.4,0.08,0.10454389085993143,bull
2025-04-21,aggressive,0.15,T1,0.31595221150758124,0.4,0.08,0.10454389085993143,bull
2025-04-22,aggressive,0.15,T0,0.3392393134555315,0.4,0.09,0.22511469546165497,bull
2025-04-22,aggressive,0.15,T1,0.3392393134555315,0.4,0.09,0.22511469546165497,bull
2025-04-23,aggressive,0.15,T0,0.7111158867910833,0.8,0.32999999999999996,0.13472960696406044,bull
2025-04-23,aggressive,0.15,T1,0.7111158867910833,0.8,0.32999999999999996,0.13472960696406044,bull
2025-04-24,aggressive,0.15,T0,0.7123113731520697,1.0,0.47777777777777775,0.17981100349229684,bull
2025-04-24,aggressive,0.15,T1,0.7123113731520697,1.0,0.47777777777777775,0.17981100349229684,bull
2025-04-25,aggressive,0.15,T0,0.8717346821839194,1.0,0.62,0.13567155831323108,bull
2025-04-25,aggressive,0.15,T1,0.8717346821839194,1.0,0.62,0.13567155831323108,bull
2025-04-26,aggressive,0.15,T0,0.6184794892979683,0.8,0.5166666666666666,0.10974484164243026,bull
2025-04-26,aggressive,0.15,T1,0.6110869703502863,0.8,0.4976190476190476,0.10974484164243026,bull
2025-04-27,aggressive,0.15,T0,0.8058334778675792,0.8,0.5222222222222221,0.1203306447720558,bull
2025-04-27,aggressive,0.15,T1,0.8058334778675792,0.8,0.5222222222222221,0.1203306447720558,bull
2025-04-28,aggressive,0.15,T0,0.7744480080386411,0.8,0.71,0.12344528345894523,bull
2025-04-28,aggressive,0.15,T1,0.7744480080386411,0.8,0.71,0.12344528345894523,bull
2025-04-29,aggressive,0.15,T0,0.5946178004101003,0.6,0.26666666666666666,0.1268785077655803,bull
2025-04-29,aggressive,0.15,T1,0.560836193439023,0.6,0.24666666666666667,0.1268785077655803,bull
2025-04-30,aggressive,0.15,T0,0.4594421127504769,0.6,0.15444444444444444,0.12106363366332484,bull
2025-04-30,aggressive,0.15,T1,0.42162918237597785,0.4,0.1,0.12106363366332484,bull
2025-05-01,aggressive,0.15,T0,0.43720567850874553,0.4,0.27999999999999997,0.136597956169773,bull
2025-05-01,aggressive,0.15,T1,0.44566328022012497,0.4,0.3,0.136597956169773,bull
2025-05-02,aggressive,0.15,T0,0.600264396302495,0.4,0.24444444444444446,0.14753282305721083,bull
2025-05-02,aggressive,0.15,T1,0.6016792889173199,0.4,0.24444444444444446,0.14753282305721083,bull
2025-05-03,aggressive,0.15,T0,0.5209495129660979,0.8,0.4133333333333333,0.1272977687510155,bull
2025-05-03,aggressive,0.15,T1,0.5255162477877852,0.8,0.42666666666666664,0.1272977687510155,bull
2025-05-04,aggressive,0.15,T0,0.5137459784477595,0.6,0.30444444444444446,0.10732898740459706,bull
2025-05-04,aggressive,0.15,T1,0.5187813457563478,0.6,0.31,0.10732898740459706,bull
2025-05-05,aggressive,0.15,T0,0.4730467935637246,0.4,0.27999999999999997,0.08260099157146406,bull
2025-05-05,aggressive,0.15,T1,0.4730467935637246,0.4,0.27999999999999997,0.08260099157146406,bull
2025-05-06,aggressive,0.15,T0,0.6148252826317038,0.8,0.42103174603174603,0.035964447155576895,bull
2025-05-06,aggressive,0.15,T1,0.6148252826317038,0.8,0.42103174603174603,0.035964447155576895,bull
2025-05-07,aggressive,0.15,T0,0.645060666176137,0.8,0.39904761904761904,0.0355735605144325,bull
2025-05-07,aggressive,0.15,T1,0.6529572359557904,0.8,0.44761904761904764,0.0355735605144325,bull
2025-05-08,aggressive,0.15,T0,0.45240421574314454,0.6,0.20444444444444443,0.09897049482544662,bull
2025-05-08,aggressive,0.15,T1,0.4467790544027793,0.6,0.21000000000000002,0.09897049482544662,bull
2025-05-09,aggressive,0.15,T0,0.5208897268984886,0.6,0.55,0.08710206937780107,bull
2025-05-09,aggressive,0.15,T1,0.5088963475628395,0.6,0.52,0.08710206937780107,bull
2025-05-10,aggressive,0.15,T0,0.9532097915278153,0.8,0.8,0.10617775421432629,bull
2025-05-10,aggressive,0.15,T1,0.9532097915278153,0.8,0.76,0.10617775421432629,bull
2025-05-11,aggressive,0.15,T0,0.9234990116588324,1.0,0.925,0.11041046212612349,bull
2025-05-11,aggressive,0.15,T1,0.9234990116588324,1.0,0.925,0.11041046212612349,bull
2025-05-12,aggressive,0.15,T0,0.7789854094384474,0.6,0.6,0.08248374636431843,bull
2025-05-12,aggressive,0.15,T1,0.7784329836864793,0.6,0.6,0.08248374636431843,bull
2025-05-13,aggressive,0.15,T0,0.8935574419704656,0.8,0.76,0.10484218648405053,bull
2025-05-13,aggressive,0.15,T1,0.8935574419704656,0.8,0.76,0.10484218648405053,bull
2025-05-14,aggressive,0.15,T0,0.8860052143558393,0.8,0.8,0.09905920586047934,bull
2025-05-14,aggressive,0.15,T1,0.8860052143558393,0.8,0.8,0.09905920586047934,bull
2025-05-15,aggressive,0.15,T0,0.7801830517624238,0.6,0.6,0.07515938563449698,bull
2025-05-15,aggressive,0.15,T1,0.7782764071844213,0.6,0.6,0.07515938563449698,bull
2025-05-16,aggressive,0.15,T0,0.8514632966277399,0.8,0.8,0.06788993887616002,bull
2025-05-16,aggressive,0.15,T1,0.6395968771721763,0.8,0.5433333333333333,0.06788993887616002,bull
