date,sentiment_mean,sentiment_median,sentiment_std,sentiment_min,sentiment_max,sentiment_strength_mean,sentiment_entropy_mean,prob_neutral_mean,prob_bearish_mean,prob_bullish_mean,news_count,bullish_share_proxy,bearish_share_proxy,neutral_share_proxy,sentiment_direction
2025-04-30,0.205362164,0.200006655,0.3169795383464059,-0.17726085000000003,0.598696196,0.293992589,0.900814287787177,0.503962885,0.1453374935,0.3506996575,4,0.3506996575,0.1453374935,0.503962885,bullish
2025-05-01,0.39741188914285713,0.49636076999999995,0.17315407636786317,0.11313882999999997,0.519861248,0.39741188914285713,0.9189794604437193,0.3748046657142857,0.11389171228571429,0.5113036014285715,7,0.5113036014285715,0.11389171228571429,0.3748046657142857,bullish
2025-05-02,-0.04548373700000001,0.057008685,0.38853610061316884,-0.67052669,0.48015057999999994,0.318719517,0.9513820650943551,0.337995286,0.353744229,0.308260492,10,0.308260492,0.353744229,0.337995286,bearish
2025-05-03,0.1281960889,0.202447975,0.27842887253642107,-0.419262606,0.48480994000000005,0.27065770110000004,0.9641185737037997,0.44349969,0.214152114,0.3423482029,10,0.3423482029,0.214152114,0.44349969,bullish
2025-05-04,0.27615594325,0.21716079500000002,0.19093775001402447,0.13157423,0.538727953,0.27615594325,0.9256180132693831,0.49418962,0.11482722175,0.39098316499999997,4,0.39098316499999997,0.11482722175,0.49418962,bullish
2025-05-05,-0.08785883177777777,0.014151809999999987,0.49878955202608205,-0.81245062,0.5531035200000001,0.42388821044444447,0.8884082852306548,0.31080589333333336,0.388526464,0.3006676322222222,9,0.3006676322222222,0.388526464,0.31080589333333336,bearish
2025-05-06,-0.08661756657142858,0.14517094000000003,0.41091887053434795,-0.7146488200000001,0.3149402,0.34442027342857146,0.9277051204455585,0.36803422714285716,0.359291678,0.27267411142857145,7,0.27267411142857145,0.359291678,0.36803422714285716,bearish
2025-05-07,0.1834334427777778,0.15445442999999998,0.36615448411606405,-0.42897665999999995,0.5846708500000001,0.3397792672222222,0.9393764653640909,0.3623148233333333,0.22712587388888889,0.4105593166666666,9,0.4105593166666666,0.22712587388888889,0.3623148233333333,bullish
2025-05-08,0.28222103909375,0.320666735,0.2122395659549968,-0.22452692000000002,0.568329175,0.31048737909375,0.9199204970215124,0.44740710875,0.13518592121875,0.4174069603125,32,0.4174069603125,0.13518592121875,0.44740710875,bullish
2025-05-09,0.3055181568,0.3855788025,0.256019649145636,-0.44512719,0.58810947,0.3648943058,0.8999030363279111,0.441177136,0.1266523552,0.432170512,20,0.432170512,0.1266523552,0.441177136,bullish
2025-05-10,0.10671410146666667,0.091246862,0.3276514736806542,-0.61976434,0.536898647,0.27059624093333334,0.8796072807313278,0.48762379333333333,0.20283104946666666,0.30954515093333335,15,0.30954515093333335,0.20283104946666666,0.48762379333333333,bullish
2025-05-11,0.0004345939999999945,0.12213341999999999,0.4366167264670958,-0.7204858780000001,0.461659095,0.36477005,0.8796450260928627,0.38555876071428574,0.307003313,0.307437907,14,0.307437907,0.307003313,0.38555876071428574,bullish
2025-05-12,0.1858886685,0.34387613499999997,0.40914491694191896,-0.7757761,0.457600756,0.3798326935,0.8209088714781598,0.4653969375,0.174357199,0.3602458675,8,0.3602458675,0.174357199,0.4653969375,bullish
2025-05-13,-0.024158332959999997,0.02662217,0.32658148212821253,-0.6428625699999999,0.4945251,0.26113528784,0.824064898742308,0.517069444,0.25354444736000004,0.22938611439999998,25,0.22938611439999998,0.25354444736000004,0.517069444,bearish
2025-05-14,0.12946567194444444,0.175690505,0.2826141270592254,-0.43402509999999994,0.487437772,0.2646177075,0.9241793890828512,0.4697944272222222,0.20036994749999998,0.32983561944444445,18,0.32983561944444445,0.20036994749999998,0.4697944272222222,bullish
2025-05-15,0.09077015227272729,0.25400437,0.4382532480497933,-0.719895325,0.6085298800000001,0.37072993318181824,0.8934568768955238,0.3897448963636364,0.2597424681818182,0.35051262045454545,11,0.35051262045454545,0.2597424681818182,0.3897448963636364,bullish
2025-05-16,-0.14060916149999997,-0.03153249999999999,0.4408218716158316,-0.760412856,0.26104121,0.2967408815,0.9437192833508925,0.304005645,0.418301765,0.2776926035,4,0.2776926035,0.418301765,0.304005645,bearish
2025-05-17,-0.11546700866666666,-0.087927357,0.4070875967981126,-0.6410120779999999,0.41540126,0.3297094606666667,0.8600088400687556,0.42969997666666665,0.3428835116666667,0.22741650300000002,6,0.22741650300000002,0.3428835116666667,0.42969997666666665,bearish
2025-05-18,0.25652423525,0.33151198699999995,0.21800143402928196,-0.060777740000000025,0.423850707,0.28691310525,0.9373184539823229,0.4474279925,0.14802386725,0.4045481025,4,0.4045481025,0.14802386725,0.4474279925,bullish
2025-05-19,0.020402332624999985,0.18366508,0.40235320248297307,-0.52794752,0.5325454669999999,0.350396017625,0.9303861020988752,0.39256598875,0.293515849875,0.3139181825,8,0.3139181825,0.293515849875,0.39256598875,bullish
2025-05-20,0.20395172133333334,0.33975924,0.375022489859539,-0.5736184599999999,0.532777737,0.3980230768888889,0.9108795695794216,0.4020194833333333,0.19701439311111113,0.4009661144444444,9,0.4009661144444444,0.19701439311111113,0.4020194833333333,bullish
2025-05-21,0.039715958,0.05170511999999999,0.34795359623982186,-0.5720578399999999,0.440588466,0.2663753437142857,0.9733886602953595,0.40443703000000003,0.2779235077142857,0.3176394657142857,7,0.3176394657142857,0.2779235077142857,0.40443703000000003,bullish
2025-05-22,0.07237250299999999,0.120425,0.3912281371995035,-0.5747396,0.469096195,0.302268343,0.9319796379833039,0.410421894,0.258602799,0.330975302,5,0.330975302,0.258602799,0.410421894,bullish
2025-05-23,0.035693349333333325,0.047195825,0.44548503302955916,-0.71371026,0.48418662599999995,0.3293011926666667,0.9454189862608443,0.32496627666666666,0.3196701806666667,0.35536353,6,0.35536353,0.3196701806666667,0.32496627666666666,bullish
